meal_request_id,user_id,name,meal_occasion,required_categories,target_item,recommended_meals,goodness,avg_redundancy,avg_setsize,avg_coverage,avg_krobust,avg_dm_proxy,avg_mc_proxy,avg_uc_proxy
685,user_17_brunch,Takashi Suzuki,brunch,"{'Beverage', 'Breakfast Item'}",Bakedfriedpan Fried Scotch Egg,"[['Bakedfriedpan Fried Scotch Egg', 'Sweet Tea', 'Eggs And Bacon The Perfect Quick Paleo Meal', 'Egg Mcmuffin'], ['Bakedfriedpan Fried Scotch Egg', 'Peekaboo Sugar', 'My Scotch Eggs', 'Green Tea'], ['Bakedfriedpan Fried Scotch Egg', 'Egg In An Avocado Hole', 'Chocolate Peanut Butter', 'Fruit Punch'], ['Bakedfriedpan Fried Scotch Egg', 'Maple Oatmeal', 'Milk', 'Supremely Spicy Scrambled Eggs'], ['Bakedfriedpan Fried Scotch Egg', 'Quarter Pounder', 'Crunchwrap Supreme Copycat', 'Almond Milk'], ['Bakedfriedpan Fried Scotch Egg', 'Sweet Tea', 'Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Mini Egg Pie'], ['Bakedfriedpan Fried Scotch Egg', 'Bean Burrito Copycat', 'Chocolate Peanut Butter', 'Mcgriddle'], ['Bakedfriedpan Fried Scotch Egg', 'Quesadilla Copycat', 'Crunchwrap Supreme Copycat', 'Soft Taco Beef'], ['Bakedfriedpan Fried Scotch Egg', 'Quesadilla Copycat', 'Apple Pie', 'Cheesy Bean Rice Burrito'], ['Bakedfriedpan Fried Scotch Egg', 'Nacho Bell Grande Beef', 'Peekaboo Sugar', 'Bacon Candy']]","[0.833333, 0.791667, 0.791667, 0.875, 0.791667, 0.791667, 0.583333, 0.541667, 0.541667, 0.541667]",0.35,1.0,0.8,1.0,1.0,0.8,0.325
686,user_17_brunch,Takashi Suzuki,brunch,"{'Beverage', 'Breakfast Item'}",Deviled Eggs With Smoked Salmon And Capers,"[['Deviled Eggs With Smoked Salmon And Capers', 'Bakedfriedpan Fried Scotch Egg', 'Hot Tea', 'Tomato Juice'], ['Deviled Eggs With Smoked Salmon And Capers', 'Eggs And Bacon The Perfect Quick Paleo Meal', 'How To Make Egg Omelettes', 'Milk'], ['Deviled Eggs With Smoked Salmon And Capers', 'Delicious Chocolate Bark Recipe', 'Sweet Tea', 'Egg In An Avocado Hole'], ['Deviled Eggs With Smoked Salmon And Capers', 'Tea', 'Caramel Nut Tart', 'Bakedfriedpan Fried Scotch Egg'], ['Deviled Eggs With Smoked Salmon And Capers', 'Orange Juice', 'Egg Filled Bread Roll', '2 Ingredient Avocado Egg Salad'], ['Deviled Eggs With Smoked Salmon And Capers', 'Eggs And Bacon The Perfect Quick Paleo Meal', 'Dinosaur Inspired By Mikeasaurus', 'Supremely Spicy Scrambled Eggs'], ['Deviled Eggs With Smoked Salmon And Capers', 'Hot Chocolate', 'Tea', 'Pumpkin Soup'], ['Deviled Eggs With Smoked Salmon And Capers', 'Big Mac', 'Espresso', 'Chocolate Peanut Butter'], ['Deviled Eggs With Smoked Salmon And Capers', 'Delicious Chocolate Bark Recipe', 'How To Make Egg Omelettes', 'Quesadilla Copycat'], ['Deviled Eggs With Smoked Salmon And Capers', 'Bean Burrito Copycat', 'Delicious Chocolate Bark Recipe', 'Chocolate Peanut Butter']]","[0.791667, 0.833333, 0.75, 0.75, 0.75, 0.583333, 0.583333, 0.541667, 0.541667, 0.333333]",0.2,1.0,0.7,0.9,1.0,0.7,0.2375
687,user_17_brunch,Takashi Suzuki,brunch,"{'Beverage', 'Breakfast Item'}",Baklava,"[['Baklava', 'Milk', 'Iced Tea', 'Lite Fried Okra'], ['Baklava', 'My Scotch Eggs', 'Milk', 'Bacon And Egg Pie'], ['Baklava', 'Bacon Asparagus And Egg Bake', 'Bakedfriedpan Fried Scotch Egg', 'Ginger Ale'], ['Baklava', 'Apple Juice', 'Ginger Ale', 'Bacon And Egg Pie'], ['Baklava', 'Delicious Chocolate Bark Recipe', 'Coconut Water', 'Eggs And Bacon The Perfect Quick Paleo Meal'], ['Baklava', 'Lite Fried Okra', 'Iced Tea', 'Breakfast Burrito'], ['Baklava', 'German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Sprite', 'Bakedfriedpan Fried Scotch Egg'], ['Baklava', 'Egg In An Avocado Hole', 'Bean Burrito Copycat', 'Honey Vanilla Almond Cake'], ['Baklava', 'Egg Drop Chicken Noodle Soup', 'Quesadilla Copycat', 'Orange Juice'], ['Baklava', 'Black Bean Chalupa Copycat', 'Pumpkin Soup', 'Apple Pie']]","[0.791667, 0.833333, 0.791667, 0.791667, 0.75, 0.75, 0.75, 0.541667, 0.541667, 0.333333]",0.2,1.0,0.8,0.9,1.0,0.8,0.2625
688,user_17_brunch,Takashi Suzuki,brunch,"{'Beverage', 'Breakfast Item'}",German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser),"[['German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Tea', 'Bakedfriedpan Fried Scotch Egg', 'Egg Mcmuffin'], ['German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Egg Mcmuffin', 'Pepsi', 'Coconut Water'], ['German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Egg Bundles', 'Cola', 'Quarter Pounder'], ['German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Caramel Cappucino', 'Dinosaur Inspired By Mikeasaurus', 'Sprite'], ['German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Iced Coffee', 'Delicious Chocolate Bark Recipe', 'Tomato Juice'], ['German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Hot Chocolate', 'Lemonade', 'Sweet Tea'], ['German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Bean Burrito Copycat', 'Iced Coffee', 'Cranberry Juice'], ['German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Sweet Tea', 'Honey Vanilla Almond Cake', 'Pumpkin Soup'], ['German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Chocolate Peanut Butter', 'Big Mac', 'Lemonade'], ['German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Tea', 'Delicious Chocolate Bark Recipe', 'Baklava']]","[0.791667, 0.791667, 0.75, 0.583333, 0.583333, 0.625, 0.583333, 0.541667, 0.541667, 0.541667]",0.3,1.0,0.65,1.0,1.0,0.65,0.25
689,user_17_brunch,Takashi Suzuki,brunch,"{'Beverage', 'Breakfast Item'}",Honey Vanilla Almond Cake,"[['Honey Vanilla Almond Cake', 'Cappuccino', 'Maple Oatmeal', 'Orange Juice'], ['Honey Vanilla Almond Cake', 'Smoothie', 'Milk', 'Cola'], ['Honey Vanilla Almond Cake', 'Bacon Candy', 'Almond Milk', 'Deviled Egg Salad'], ['Honey Vanilla Almond Cake', 'Big Mac', 'Almond Milk', 'Veggie Power Bowl'], ['Honey Vanilla Almond Cake', 'Deviled Eggs With Smoked Salmon And Capers', 'Soft Taco Beef', 'Cappuccino'], ['Honey Vanilla Almond Cake', 'Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Crunchwrap Supreme Copycat', 'Bakedfriedpan Fried Scotch Egg'], ['Honey Vanilla Almond Cake', 'Chocolate Peanut Butter', 'Bean Burrito Copycat', 'How To Make Egg Omelettes'], ['Honey Vanilla Almond Cake', 'Chocolate Peanut Butter', 'Supremely Spicy Scrambled Eggs', 'Nacho Bell Grande Beef'], ['Honey Vanilla Almond Cake', 'Quesadilla Copycat', 'Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Egg In An Avocado Hole'], ['Honey Vanilla Almond Cake', 'Peekaboo Sugar', 'Pumpkin Soup', 'Water']]","[0.791667, 0.833333, 0.75, 0.75, 0.541667, 0.541667, 0.541667, 0.541667, 0.541667, 0.541667]",0.1,1.0,0.7,1.0,1.0,0.7,0.2125
690,user_17_brunch,Takashi Suzuki,brunch,"{'Beverage', 'Breakfast Item'}",Caramel Nut Tart,"[['Caramel Nut Tart', 'Coconut Water', 'Egg Bundles', 'Egg Filled Bread Roll'], ['Caramel Nut Tart', 'Smoothie', 'Bacon Asparagus And Egg Bake', 'Cappuccino'], ['Caramel Nut Tart', 'Orange Juice', 'Eggs And Bacon The Perfect Quick Paleo Meal', 'Chai Latte'], ['Caramel Nut Tart', 'Blt Quarter Punder', 'Tomato Juice', 'Egg Filled Bread Roll'], ['Caramel Nut Tart', 'Bean Burrito Copycat', 'Lemonade', 'Mcdonaldâ€™s Bacon Ranch Mccrispy'], ['Caramel Nut Tart', 'Crunchy Taco', 'Cheesy Bean Rice Burrito', 'Bacon Asparagus And Egg Bake'], ['Caramel Nut Tart', 'Maple Oatmeal', 'Mcdonaldâ€™s Bacon Ranch Mccrispy', 'German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)'], ['Caramel Nut Tart', 'Dinosaur Inspired By Mikeasaurus', 'Bunny Egg Salad', 'Bacon Asparagus And Egg Bake'], ['Caramel Nut Tart', 'Honey Vanilla Almond Cake', 'Apple Pie', 'Maple Oatmeal'], ['Caramel Nut Tart', 'Soft Taco Beef', 'Cheesy Bean Rice Burrito', 'Hot Chocolate']]","[0.791667, 0.791667, 0.791667, 0.75, 0.541667, 0.541667, 0.541667, 0.541667, 0.541667, 0.541667]",0.15,1.0,0.7,1.0,1.0,0.7,0.2125
691,user_17_brunch,Takashi Suzuki,brunch,"{'Beverage', 'Breakfast Item'}",Lite Fried Okra,"[['Lite Fried Okra', 'Caramel Cappucino', 'Chai Latte', 'Milk'], ['Lite Fried Okra', 'Espresso', 'Milk', 'Quarter Pounder'], ['Lite Fried Okra', 'Peekaboo Sugar', 'Egg In An Avocado Hole', 'Smoothie'], ['Lite Fried Okra', 'How To Make Chinese Egg Tarts', 'Caramel Cappucino', 'Cappuccino'], ['Lite Fried Okra', 'Tea', 'Apple Pie', 'Tomato Juice'], ['Lite Fried Okra', 'Cheesy Gordita Crunch Copycat', 'Egg Bundles', 'German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)'], ['Lite Fried Okra', 'Caramel Nut Tart', 'Cheesy Bean Rice Burrito', 'Cola'], ['Lite Fried Okra', 'Lemonade', 'Delicious Chocolate Bark Recipe', 'Veggie Power Bowl'], ['Lite Fried Okra', 'Blt Quarter Punder', 'Peekaboo Sugar Eggs', 'Green Tea'], ['Lite Fried Okra', 'Veggie Power Bowl', 'Soft Taco Beef', 'Big Mac']]","[0.833333, 0.791667, 0.75, 0.583333, 0.583333, 0.541667, 0.541667, 0.541667, 0.541667, 0.333333]",0.2,1.0,0.6,0.9,1.0,0.6,0.2125
692,user_17_brunch,Takashi Suzuki,brunch,"{'Beverage', 'Breakfast Item'}",Pumpkin Soup,"[['Pumpkin Soup', 'Cranberry Juice', 'How To Make Egg Salad', 'Almond Milk'], ['Pumpkin Soup', 'Tomato Juice', 'Egg In An Avocado Hole', 'Nacho Bell Grande Beef'], ['Pumpkin Soup', 'Chai Latte', 'How To Make Egg Omelettes', 'Chocolate Peanut Butter'], ['Pumpkin Soup', 'Apple Juice', 'Lemonade', 'Delicious Chocolate Bark Recipe'], ['Pumpkin Soup', 'Bakedfriedpan Fried Scotch Egg', 'Egg Bundles', 'How To Make Egg Omelettes'], ['Pumpkin Soup', 'Green Tea', 'Chocolate Peanut Butter', 'Cappuccino'], ['Pumpkin Soup', 'Quesadilla Copycat', 'Cranberry Juice', 'Peekaboo Sugar'], ['Pumpkin Soup', 'Crunchy Taco', 'Tea', 'Peekaboo Sugar Eggs'], ['Pumpkin Soup', 'Hot Tea', 'Apple Pie', 'Bean Burrito Copycat'], ['Pumpkin Soup', 'Quarter Pounder', 'Bacon Candy', 'Bunny Egg Salad']]","[0.791667, 0.75, 0.75, 0.583333, 0.625, 0.583333, 0.541667, 0.541667, 0.541667, 0.333333]",0.2,1.0,0.6,0.9,1.0,0.6,0.2125
693,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Coffee,"[['Coffee', 'Bean Burrito Copycat', 'How To Make Chinese Egg Tarts', 'Egg Drop Chicken Noodle Soup'], ['Coffee', 'Bakedfriedpan Fried Scotch Egg', 'How To Make Egg Omelettes', 'Bunny Egg Salad'], ['Coffee', 'Breakfast Burrito', 'Nacho Bell Grande Beef', 'Blt Quarter Punder'], ['Coffee', 'Chai Latte', 'How To Make Chinese Egg Tarts', 'Mcdonaldâ€™s Bacon Ranch Mccrispy'], ['Coffee', 'Espresso', 'Bacon Candy', 'Bean Burrito Copycat'], ['Coffee', 'Nacho Bell Grande Beef', 'Honey Vanilla Almond Cake', 'Smoothie'], ['Coffee', 'Honey Vanilla Almond Cake', 'Green Tea', 'Bacon And Egg Pie'], ['Coffee', 'Apple Pie', 'Chai Latte', 'Mini Egg Pie'], ['Coffee', 'Deviled Egg Salad', 'Lemonade', 'Milk'], ['Coffee', 'Iced Coffee', 'Pepsi', 'Espresso']]","[0.791667, 0.791667, 0.833333, 0.791667, 0.791667, 0.791667, 0.791667, 0.583333, 0.625, 0.666667]",0.5,1.0,0.85,1.0,1.0,0.85,0.3875
694,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Tea,"[['Tea', 'Milk', 'Mcgriddle', 'Blt Quarter Punder'], ['Tea', 'Soft Taco Beef', 'Peekaboo Sugar Eggs', 'Supremely Spicy Scrambled Eggs'], ['Tea', 'Iced Coffee', 'Honey Vanilla Almond Cake', 'Soft Taco Beef'], ['Tea', 'Coconut Water', 'Egg Drop Chicken Noodle Soup', 'Sprite'], ['Tea', 'Egg In An Avocado Hole', 'Coffee', 'Baklava'], ['Tea', 'Smoothie', 'Caramel Cappucino', 'My Scotch Eggs'], ['Tea', 'Peekaboo Sugar', 'Baklava', 'Orange Juice'], ['Tea', 'Lemonade', 'Tomato Juice', 'Hot Chocolate'], ['Tea', 'Deviled Egg Salad', 'Iced Coffee', 'Chai Latte'], ['Tea', 'Cranberry Juice', 'Caramel Cappucino', 'Bacon Candy']]","[0.833333, 0.791667, 0.791667, 0.833333, 0.791667, 0.833333, 0.583333, 0.666667, 0.625, 0.625]",0.55,1.0,0.8,1.0,1.0,0.8,0.4125
695,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Orange Juice,"[['Orange Juice', 'Egg Drop Chicken Noodle Soup', 'Egg Filled Bread Roll', 'Iced Coffee'], ['Orange Juice', 'Sweet Tea', 'Veggie Power Bowl', 'Supremely Spicy Scrambled Eggs'], ['Orange Juice', 'Bacon Asparagus And Egg Bake', 'Apple Juice', 'Egg Drop Chicken Noodle Soup'], ['Orange Juice', 'Egg Mcmuffin', 'Peekaboo Sugar', 'Pepsi'], ['Orange Juice', 'Soft Taco Beef', 'Egg In An Avocado Hole', 'Delicious Chocolate Bark Recipe'], ['Orange Juice', 'My Scotch Eggs', 'Espresso', 'Milk'], ['Orange Juice', 'Hot Tea', 'Mcgriddle', 'How To Make Egg Salad'], ['Orange Juice', 'Crunchwrap Supreme Copycat', 'Dinosaur Inspired By Mikeasaurus', 'Peekaboo Sugar Eggs'], ['Orange Juice', 'Apple Juice', 'Baklava', 'Cranberry Juice'], ['Orange Juice', 'Delicious Chocolate Bark Recipe', 'Fruit Punch', 'Peekaboo Sugar Eggs']]","[0.833333, 0.833333, 0.833333, 0.791667, 0.791667, 0.833333, 0.791667, 0.75, 0.625, 0.583333]",0.6,1.0,0.9,1.0,1.0,0.9,0.4
696,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Cola,"[['Cola', 'Quesadilla Copycat', 'Sweet Tea', 'Breakfast Burrito'], ['Cola', 'Pepsi', 'Supremely Spicy Scrambled Eggs', 'Bacon And Egg Pie'], ['Cola', 'Blt Quarter Punder', 'Egg Bundles', 'Cranberry Juice'], ['Cola', 'Cranberry Juice', 'Pumpkin Soup', 'Cadbury Creme Egg Rolls'], ['Cola', 'Lemonade', 'Fruit Punch', 'Veggie Power Bowl'], ['Cola', 'Iced Coffee', 'Lemonade', 'Bakedfriedpan Fried Scotch Egg'], ['Cola', 'Quarter Pounder', 'Blt Quarter Punder', 'Cheesy Bean Rice Burrito'], ['Cola', 'Dinosaur Inspired By Mikeasaurus', 'Lemonade', 'Water'], ['Cola', 'Ginger Ale', 'Cranberry Juice', 'Lemonade'], ['Cola', 'Caramel Nut Tart', 'Lemonade', 'Peekaboo Sugar Eggs']]","[0.833333, 0.833333, 0.833333, 0.791667, 0.833333, 0.833333, 0.833333, 0.625, 0.666667, 0.583333]",0.65,1.0,0.85,1.0,1.0,0.85,0.45
697,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Water,"[['Water', 'Apple Juice', 'Pepsi', 'Supremely Spicy Scrambled Eggs'], ['Water', 'Blt Quarter Punder', 'Bunny Egg Salad', 'Hot Chocolate'], ['Water', 'Dinosaur Inspired By Mikeasaurus', 'Smoothie', 'Quesadilla Copycat'], ['Water', 'Maple Oatmeal', 'Caramel Nut Tart', 'Crunchwrap Supreme Copycat'], ['Water', 'Orange Juice', 'Egg In An Avocado Hole', 'Tea'], ['Water', 'Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Sweet Tea', 'Almond Milk'], ['Water', 'Supremely Spicy Scrambled Eggs', 'Soft Taco Beef', 'Cheesy Bean Rice Burrito'], ['Water', 'Bakedfriedpan Fried Scotch Egg', 'How To Make Chinese Egg Tarts', 'Honey Vanilla Almond Cake'], ['Water', 'Hot Tea', 'Dinosaur Inspired By Mikeasaurus', 'Chai Latte'], ['Water', 'Cadbury Creme Egg Rolls', 'Cappuccino', 'Lemonade']]","[0.833333, 0.791667, 0.791667, 0.791667, 0.833333, 0.833333, 0.833333, 0.75, 0.625, 0.625]",0.45,1.0,0.9,1.0,1.0,0.9,0.4125
698,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Milk,"[['Milk', 'Iced Coffee', 'Bacon Candy', 'Bakedfriedpan Fried Scotch Egg'], ['Milk', 'Mini Egg Pie', 'Cheesy Gordita Crunch Copycat', 'Apple Juice'], ['Milk', 'Green Tea', 'Cranberry Juice', 'Egg Filled Bread Roll'], ['Milk', 'Cranberry Juice', 'German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Egg Filled Bread Roll'], ['Milk', 'Quarter Pounder', 'Iced Tea', '2 Ingredient Avocado Egg Salad'], ['Milk', 'My Scotch Eggs', 'Honey Vanilla Almond Cake', 'How To Make Egg Omelettes'], ['Milk', 'Peekaboo Sugar Eggs', 'Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Peekaboo Sugar'], ['Milk', 'Apple Pie', 'Soft Taco Beef', 'Dinosaur Inspired By Mikeasaurus'], ['Milk', 'German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Cranberry Juice', 'Dinosaur Inspired By Mikeasaurus'], ['Milk', 'Iced Tea', 'Chai Latte', 'Green Tea']]","[0.791667, 0.791667, 0.833333, 0.791667, 0.791667, 0.791667, 0.75, 0.75, 0.583333, 0.666667]",0.4,1.0,0.9,1.0,1.0,0.9,0.3625
699,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Smoothie,"[['Smoothie', 'Bean Burrito Copycat', 'Coffee', 'Pumpkin Soup'], ['Smoothie', 'Egg Filled Bread Roll', 'Ginger Ale', 'Egg Drop Chicken Noodle Soup'], ['Smoothie', 'Tea', 'Egg In An Avocado Hole', 'Breakfast Burrito'], ['Smoothie', 'Apple Juice', 'Pumpkin Soup', 'Bacon And Egg Pie'], ['Smoothie', 'Breakfast Burrito', 'Egg Filled Bread Roll', 'How To Make Egg Salad'], ['Smoothie', 'Water', 'Caramel Cappucino', 'Blt Quarter Punder'], ['Smoothie', 'Lite Fried Okra', 'Bakedfriedpan Fried Scotch Egg', 'My Scotch Eggs'], ['Smoothie', 'Bean Burrito Copycat', 'Blt Quarter Punder', 'Crunchy Taco'], ['Smoothie', 'Caramel Nut Tart', 'Apple Juice', 'Pepsi'], ['Smoothie', 'Chocolate Peanut Butter', 'Peekaboo Sugar Eggs', 'Cappuccino']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.791667, 0.833333, 0.791667, 0.833333, 0.625, 0.583333]",0.7,1.0,0.9,1.0,1.0,0.9,0.4375
700,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Lemonade,"[['Lemonade', 'Cola', 'Pumpkin Soup', 'Black Bean Chalupa Copycat'], ['Lemonade', 'Ginger Ale', 'Sprite', 'Eggs And Bacon The Perfect Quick Paleo Meal'], ['Lemonade', 'Peekaboo Sugar', 'Crunchwrap Supreme Copycat', 'Sprite'], ['Lemonade', 'German Rhubarb Cake With Meringue Topping (omas Rhabarberkuchen Mit Baiser)', 'Supremely Spicy Scrambled Eggs', 'Apple Pie'], ['Lemonade', 'Dinosaur Inspired By Mikeasaurus', 'Quesadilla Copycat', 'How To Make Chinese Egg Tarts'], ['Lemonade', 'Baklava', 'Sweet Tea', 'Almond Milk'], ['Lemonade', 'Pepsi', 'Baklava', 'Cranberry Juice'], ['Lemonade', 'Peekaboo Sugar Eggs', 'Orange Juice', 'Delicious Chocolate Bark Recipe'], ['Lemonade', 'Hot Tea', 'How To Make Chinese Egg Tarts', 'Almond Milk'], ['Lemonade', 'Ginger Ale', 'Honey Vanilla Almond Cake', 'Caramel Cappucino']]","[0.833333, 0.833333, 0.791667, 0.75, 0.75, 0.625, 0.625, 0.583333, 0.625, 0.625]",0.45,1.0,0.75,1.0,1.0,0.75,0.3625
701,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Iced Tea,"[['Iced Tea', 'Maple Oatmeal', 'Cheesy Gordita Crunch Copycat', 'Chai Latte'], ['Iced Tea', 'Egg Bundles', 'Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Tea'], ['Iced Tea', 'Sweet Tea', 'Bakedfriedpan Fried Scotch Egg', 'Blt Quarter Punder'], ['Iced Tea', 'Quesadilla Copycat', 'Quarter Pounder', 'Bacon And Egg Pie'], ['Iced Tea', 'Peekaboo Sugar Eggs', 'Cheesy Bean Rice Burrito', 'Egg Drop Chicken Noodle Soup'], ['Iced Tea', 'Egg Mcmuffin', 'Supremely Spicy Scrambled Eggs', 'Bakedfriedpan Fried Scotch Egg'], ['Iced Tea', 'Cappuccino', 'Smoothie', 'Mcgriddle'], ['Iced Tea', 'Bakedfriedpan Fried Scotch Egg', 'Peekaboo Sugar', 'Chai Latte'], ['Iced Tea', 'Baklava', 'Peekaboo Sugar', 'Crunchy Taco'], ['Iced Tea', 'Chai Latte', 'Deviled Eggs With Smoked Salmon And Capers', 'Caramel Cappucino']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.791667, 0.833333, 0.833333, 0.791667, 0.75, 0.625]",0.6,1.0,0.95,1.0,1.0,0.95,0.4375
702,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Hot Chocolate,"[['Hot Chocolate', 'Bakedfriedpan Fried Scotch Egg', 'Apple Juice', 'Crunchy Taco'], ['Hot Chocolate', 'Iced Tea', 'Egg In An Avocado Hole', 'Fruit Punch'], ['Hot Chocolate', 'Ginger Ale', 'Cranberry Juice', 'Maple Oatmeal'], ['Hot Chocolate', 'Lemonade', 'Apple Juice', 'Cheesy Bean Rice Burrito'], ['Hot Chocolate', 'Iced Tea', 'Orange Juice', 'Cheesy Gordita Crunch Copycat'], ['Hot Chocolate', 'Peekaboo Sugar', 'Fruit Punch', 'Egg Mcmuffin'], ['Hot Chocolate', 'Egg Filled Bread Roll', 'Cheesy Gordita Crunch Copycat', 'Egg In An Avocado Hole'], ['Hot Chocolate', 'Cranberry Juice', 'Egg Filled Bread Roll', 'Sprite'], ['Hot Chocolate', 'Coconut Water', 'Cheesy Gordita Crunch Copycat', 'Tea'], ['Hot Chocolate', 'How To Make Chinese Egg Tarts', 'Tomato Juice', 'Pepsi']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.791667, 0.833333, 0.833333, 0.833333, 0.625]",0.55,1.0,0.95,1.0,1.0,0.95,0.475
703,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Apple Juice,"[['Apple Juice', 'Mcdonaldâ€™s Bacon Ranch Mccrispy', 'Big Mac', 'Smoothie'], ['Apple Juice', 'Pumpkin Soup', 'Quarter Pounder', 'Coconut Water'], ['Apple Juice', 'Caramel Nut Tart', 'Bean Burrito Copycat', 'Cheesy Bean Rice Burrito'], ['Apple Juice', 'Bacon Asparagus And Egg Bake', 'Sweet Tea', 'Cola'], ['Apple Juice', 'Ginger Ale', 'Bacon And Egg Pie', 'Water'], ['Apple Juice', 'Cranberry Juice', 'Chai Latte', 'Nacho Bell Grande Beef'], ['Apple Juice', 'Bunny Egg Salad', 'Pumpkin Soup', 'Egg Bundles'], ['Apple Juice', 'Pumpkin Soup', 'Cadbury Creme Egg Rolls', 'Tea'], ['Apple Juice', 'Bunny Egg Salad', 'Peekaboo Sugar', 'Egg In An Avocado Hole'], ['Apple Juice', 'Cadbury Creme Egg Rolls', 'Green Tea', 'Lite Fried Okra']]","[0.833333, 0.833333, 0.791667, 0.833333, 0.833333, 0.833333, 0.791667, 0.791667, 0.75, 0.583333]",0.55,1.0,0.95,1.0,1.0,0.95,0.4125
704,user_30_breakfast,Tyler Nelson,breakfast,"{'Beverage', 'Main Course'}",Pepsi,"[['Pepsi', 'Mcgriddle', 'Coffee', 'Breakfast Burrito'], ['Pepsi', 'Bakedfriedpan Fried Scotch Egg', 'Maple Oatmeal', 'Cola'], ['Pepsi', 'Almond Milk', 'Breakfast Burrito', 'Tea'], ['Pepsi', 'Bacon Asparagus And Egg Bake', 'Bean Burrito Copycat', 'Bakedfriedpan Fried Scotch Egg'], ['Pepsi', 'Baklava', 'Cranberry Juice', 'Big Mac'], ['Pepsi', 'Cappuccino', 'Nacho Bell Grande Beef', 'Orange Juice'], ['Pepsi', 'Nacho Bell Grande Beef', 'Bakedfriedpan Fried Scotch Egg', 'Bunny Egg Salad'], ['Pepsi', 'Apple Pie', 'Crunchwrap Supreme Copycat', 'Black Bean Chalupa Copycat'], ['Pepsi', 'Coffee', 'Bunny Egg Salad', 'Pumpkin Soup'], ['Pepsi', 'Crunchy Taco', 'Iced Tea', 'Peekaboo Sugar Eggs']]","[0.833333, 0.833333, 0.833333, 0.833333, 0.791667, 0.833333, 0.791667, 0.791667, 0.791667, 0.791667]",0.6,1.0,1.0,1.0,1.0,1.0,0.4375
