researcher_name,avg_goodness_per_row,volume,row_count
"Dillon, Anthony L",0.3750481566820276,10.0,434
"Dougal, Roger A.",0.47447815668202764,10.0,434
"Downey, Austin",0.32895958525345625,10.0,434
"Dryer, Frederick  L. ",0.4885819124423963,10.0,434
"Eastman, Caroline M. ",0.41990587557603687,10.0,434
"Eberth, John F.",0.3357939400921659,10.0,434
"Ebner, Armin D.",0.41652463133640555,10.0,434
"Eslambolchi Moghadam, Sara",0.3181977188940092,10.0,434
"Fan, Daping",0.442888202764977,10.0,434
"Farkas, Csilla ",0.3246488709677419,10.0,434
"Farouk, Tanvir   I.",0.36666866359447003,10.0,434
"Fenner, Stephen A. ",0.3562902304147465,10.0,434
"Fiedler, Kirk",0.32705774193548387,10.0,434
"Flora, Joseph",0.3482593548387096,10.0,434
"Gadala-Maria, Francis",0.3243028571428571,10.0,434
"Gassman, Sarah",0.35770089861751153,10.0,434
"Gatzke, Edward P.",0.455252534562212,10.0,434
"Gerdes, Jr., John H.",0.4380776036866359,10.0,434
"Gholizadeh, Sona",0.3344827188940092,10.0,434
"Gibbons, Joseph H.",0.30166741935483865,10.0,434
"Ginn, Herbert L.",0.31429850230414746,10.0,434
"Giurgiutiu (Jurjutzu), Victor",0.3924484331797235,10.0,434
"Glenn Jr., Odell",0.43066861751152075,10.0,434
"Goharian, Erfan",0.32050728110599075,10.0,434
"Gower, R. Michael",0.33443341013824884,10.0,434
"Gray, Joshua",0.4805251152073733,10.0,434
"Gross, Andrew J.",0.371423133640553,10.0,434
"Gumina, Sharon",0.4367361520737327,10.0,434
"Gürdal, Zafer ",0.30480619815668203,10.0,434
"Haj-Hariri, Hossein ",0.31039684331797235,10.0,434
"Harik, Ramy",0.46019967741935486,10.0,434
"Henrich, Silke",0.30662320276497695,10.0,434
"Heyden, Andreas",0.32464366359447006,10.0,434
"Hikmet, Neset",0.3467151612903226,10.0,434
"Hoque, Shamia",0.31403642857142855,10.0,434
"Hu, Jianjun",0.3491274193548387,10.0,434
"Hu, Ming",0.39317092165898615,10.0,434
"Huang, Chin-Tser",0.31824933179723497,10.0,434
"Huang, Kevin ",0.316852465437788,10.0,434
"Huang, Xinyu ",0.3141514055299539,10.0,434
"Huhns, Michael N.",0.3385240783410138,10.0,434
"Humphries, Wilfred Kenneth",0.4543250230414746,10.0,434
"Huray, Paul G.",0.3021553917050691,10.0,434
"Huynh, Nathan",0.3182513133640553,10.0,434
"Imran, Jasim",0.3148787557603686,10.0,434
"Jabbari, Esmaiel",0.33900006912442393,10.0,434
"Jabbarzadeh, Ehsan",0.470543133640553,10.0,434
"Jalilvand, Golareh",0.45432032258064514,10.0,434
"Jamshidi, Pooyan ",0.3539856912442396,10.0,434
"Kanapala, Neema ",0.3061840552995392,10.0,434
"Karakalos, Stavros G.",0.4408408064516129,10.0,434
"Karakchi, Rasha",0.30678755760368664,10.0,434
"Khan, Asif",0.29884903225806453,10.0,434
"Khan, Jamil   A.",0.3983500921658986,10.0,434
"Kidane, Addis ",0.33238304147465436,10.0,434
"Knight, Travis W.",0.3428655069124424,10.0,434
"Koppel, Tarmo",0.3688504377880184,10.0,434
"Lauterbach, Jochen",0.33725552995391705,10.0,434
"Lee, Dongkyu",0.31490122119815667,10.0,434
"Lessner , Susan M.",0.4672590322580645,10.0,434
"Lewis, Jeremy ",0.3089970737327189,10.0,434
"Li, Chen ",0.3746388709677419,10.0,434
"Liu, Chang",0.48901264976958525,10.0,434
"Loiselle, Val",0.3349943778801843,10.0,434
"Luo, Lannan ",0.35155622119815666,10.0,434
"Lyons, Jed ",0.47122184331797234,10.0,434
"Mandal, Krishna",0.3044764055299539,10.0,434
"Matolak, David",0.30642405529953914,10.0,434
"Matta, Fabio",0.42286158986175115,10.0,434
"Matthews, Catherine",0.302015529953917,10.0,434
"Matthews, Manton M",0.3090025115207373,10.0,434
"Matthews, Michael A.",0.47718175115207373,10.0,434
"McAnally, A. Steve",0.41894400921658986,10.0,434
"McCants, Dale ",0.3605962903225806,10.0,434
"McNeill, Stephen ",0.35893076036866356,10.0,434
"Meekins, Benjamin H.",0.3310123271889401,10.0,434
"Mobli, Mostafa",0.4147050921658986,10.0,434
"Monnier, John R.",0.47298928571428567,10.0,434
"Morehouse, Jeff ",0.4058747695852535,10.0,434
"Moss, Melissa Ann",0.42179228110599076,10.0,434
"Mullen, Robert L",0.31225847926267275,10.0,434
"Mustain, William E",0.3287820506912442,10.0,434
"Nelakuditi, Srihari",0.30758688940092166,10.0,434
"Nezhad, Cyrus Riahi",0.4443492396313364,10.0,434
"O'Kane, Jason",0.3051404377880184,10.0,434
"O'Reilly, James",0.3064451152073732,10.0,434
"Ortiz-Hernandez, Ivelisse",0.41624677419354833,10.0,434
"Pain, Christopher C.",0.4891567050691244,10.0,434
"Patel, Chandrashekhar",0.32235142857142857,10.0,434
"Paul, Titan C.",0.36017548387096776,10.0,434
"Peters, Wally ",0.3167344470046083,10.0,434
"Plante, Portia",0.310704470046083,10.0,434
"Popov, Branko N.",0.3392197004608295,10.0,434
"Potts, Jay",0.41192357142857144,10.0,434
"Qian, Yu",0.4177385253456221,10.0,434
"Ranson, Bill ",0.36654421658986175,10.0,434
"Regalbuto, John R.",0.3265775115207373,10.0,434
"Regan, Elizabeth A.",0.4660635944700461,10.0,434
"Reifsnider, Kenneth ",0.3905483640552995,10.0,434
"Rekleitis, Ioannis",0.33461935483870964,10.0,434
"Reynolds, Tony ",0.31923396313364055,10.0,434
"Rhodes, Curtis ",0.3626829262672811,10.0,434
"Ritter, James A.",0.35721002304147464,10.0,434
"Rizos, Dimitris",0.4404291705069124,10.0,434
"Roberts, Elwyn",0.3585798387096774,10.0,434
"Roberts, Kenneth L",0.3312172811059908,10.0,434
"Rocheleau, David ",0.453903202764977,10.0,434
"Rose, John R. ",0.4335236866359447,10.0,434
"Sabalowsky, Andrew",0.369920668202765,10.0,434
"Sadati, Monirosadat (Sanaz)",0.48085557603686635,10.0,434
"Sahin, Alphan ",0.31650926267281104,10.0,434
"Santi, Enrico",0.4166635714285714,10.0,434
"Sasanakul, Inthuorn",0.3224314516129032,10.0,434
"Schooley, Benjamin",0.32953158986175113,10.0,434
"Shazly, Tarek ",0.4963029723502304,10.0,434
"Shepherd, Jeremiah",0.3121424884792627,10.0,434
"Sheth, Amit",0.33849905529953916,10.0,434
"Shimpalee, Sirivatch",0.39165682027649773,10.0,434
"Simin, Grigory",0.305319400921659,10.0,434
"Smoak, Wilson",0.3472606221198156,10.0,434
"Sockalingam, Subramani ",0.34691714285714287,10.0,434
"Spinale, Frank G.",0.4412977649769585,10.0,434
"Srivastava, Biplav",0.34616364055299537,10.0,434
"Stanford, Thomas G.",0.33688670506912444,10.0,434
"Stiffler, Nick",0.29910414746543773,10.0,434
"Sudarshan, Tangali S.",0.3029100691244239,10.0,434
"Summers, Bill ",0.4753100460829493,10.0,434
"Sur, Sanjib ",0.3082023041474654,10.0,434
"Sutton, Michael",0.3530184562211981,10.0,434
"Taheri-Qazvini, Nader ",0.3677823502304147,10.0,434
"Tan, Wenbin",0.3034629262672811,10.0,434
"Tang, Chuanbing",0.3191614516129032,10.0,434
"Tang, Jijun",0.3216320276497696,10.0,434
"Thatcher, Matt E. ",0.34964891705069123,10.0,434
"Tong, Yan",0.341778064516129,10.0,434
"Tooren, Michel  van",0.36146115207373275,10.0,434
"Uline, Mark J.",0.35141647465437786,10.0,434
"Valafar, Homayoun",0.37339502304147465,10.0,434
"Valtorta, Marco",0.32182444700460827,10.0,434
"Van Brunt, Vincent",0.3191883870967742,10.0,434
"Vargas, Juan",0.3654790092165898,10.0,434
"Vidal, Jose M. ",0.32185983870967744,10.0,434
"Viparelli, Enrica",0.337241935483871,10.0,434
"Vitzilaios, Nikolaos (Nikos)",0.38262516129032254,10.0,434
"Vogt, Thomas",0.34158177419354835,10.0,434
"Wang, Guiren",0.3268051843317972,10.0,434
"Wang, Guoan",0.30398762672811064,10.0,434
"Wang, Song",0.33259082949308755,10.0,434
"Wang, Xiaofeng",0.3013419585253456,10.0,434
"Wang, Yi",0.46159078341013826,10.0,434
"Wei, Xiaojun",0.3335099769585253,10.0,434
"Wells, James R.",0.4038851382488479,10.0,434
"White, Ralph E.",0.29926417050691245,10.0,434
"Williams, Christopher",0.4641686175115207,10.0,434
"Won, Sang Hee",0.32420912442396316,10.0,434
"Wu, Dezhi",0.3459326036866359,10.0,434
"Xu, Songhua",0.40403357142857144,10.0,434
"Xue, Xingjian (Chris) ",0.3378051382488479,10.0,434
"Yoon, Yeomin",0.3348060368663594,10.0,434
"Yu, Lingyu ",0.3256988940092166,10.0,434
"Yuan, Lang",0.3183927880184332,10.0,434
"Zand, Ramtin",0.35118596774193545,10.0,434
"Zhang, Bin",0.2990326728110599,10.0,434
"Zhang, Qi",0.3777232718894009,10.0,434
"Zhou, Caizhi",0.3222659447004608,10.0,434
"Ziehl, Paul",0.40118078341013824,10.0,434
